epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1585.86,0.04317,0.69312,0.90769,0.93874,0.92272,0.96503,0.5042,0.04388,0.68843,0.90994,0.000333058,0.000333058,0.000333058
187,1595.6,0.04222,0.67525,0.90985,0.93859,0.92428,0.96211,0.49714,0.04363,0.69315,0.91029,0.000313831,0.000313831,0.000313831
188,1603.13,0.04161,0.66673,0.90595,0.94441,0.92219,0.96604,0.507,0.04332,0.69835,0.90789,0.000294604,0.000294604,0.000294604
189,1612.68,0.04272,0.68443,0.90172,0.93382,0.92845,0.96494,0.509,0.0431,0.68728,0.90722,0.000275378,0.000275378,0.000275378
190,1620.4,0.04177,0.66613,0.9095,0.94175,0.92324,0.96331,0.50681,0.04303,0.69028,0.90803,0.000256151,0.000256151,0.000256151
191,1631.06,0.04144,0.67441,0.91364,0.93927,0.92063,0.96296,0.50387,0.04388,0.69882,0.9112,0.000236924,0.000236924,0.000236924
192,1640.06,0.04085,0.6531,0.92004,0.93047,0.92938,0.96082,0.5054,0.04363,0.6882,0.91033,0.000217698,0.000217698,0.000217698
193,1647.58,0.04122,0.66258,0.91933,0.93694,0.92334,0.96043,0.5082,0.04358,0.68758,0.90923,0.000198471,0.000198471,0.000198471
194,1656.85,0.04056,0.64814,0.90775,0.92987,0.92784,0.95959,0.50775,0.04363,0.68463,0.90844,0.000179244,0.000179244,0.000179244
195,1664.05,0.04101,0.65684,0.91707,0.93248,0.93003,0.96258,0.51044,0.04308,0.68307,0.90628,0.000160017,0.000160017,0.000160017
196,1673.04,0.04085,0.65748,0.91842,0.93241,0.92925,0.96377,0.51003,0.04317,0.68154,0.90539,0.000140791,0.000140791,0.000140791
197,1681.13,0.04057,0.65014,0.91347,0.93451,0.93144,0.96449,0.51235,0.04321,0.68201,0.90571,0.000121564,0.000121564,0.000121564
198,1689.17,0.04054,0.64771,0.9162,0.93824,0.93608,0.96209,0.51541,0.04284,0.67844,0.90444,0.000102337,0.000102337,0.000102337
199,1698.02,0.0404,0.64988,0.90943,0.93967,0.92898,0.96151,0.51408,0.04298,0.68003,0.90559,8.31106e-05,8.31106e-05,8.31106e-05
200,1705.16,0.04026,0.64198,0.9104,0.93621,0.9295,0.9617,0.51496,0.04317,0.68084,0.90562,6.38839e-05,6.38839e-05,6.38839e-05
